fund_type,fund_code,fund_description,department_number,department_description,appropriation_authority,appropriation_authority_description,appropriation_account,appropriation_account_description,appropration,revised_appropriation,recommendation
LOCAL,0200,Water Fund,99,Finance General,2005,Finance General,0958,WATER PIPE EXTENSION CERTIFICATES,100000,100000,100000
LOCAL,0200,Water Fund,99,Finance General,2005,Finance General,0959,BOND FEES AND COSTS,62000,62000,53600
LOCAL,0200,Water Fund,99,Finance General,2005,Finance General,9027,SOCIAL SECURITY TAX,37191,37191,37191
LOCAL,0200,Water Fund,99,Finance General,2005,Finance General,9067,PHYSICAL EXAMS,28584,28584,28584
LOCAL,0200,Water Fund,99,Finance General,2005,Finance General,9076,CITY CNTB MEDICARE TAX,1574224,1574224,1574224
LOCAL,0200,Water Fund,99,Finance General,2005,Finance General,9097,FOR CAPITAL CONSTRUCTION,76791755,76791755,107256821
LOCAL,0200,Water Fund,99,Finance General,2005,Finance General,9611,REIMBURSEMENT - INDIRECT COSTS TO CORPORATE FUND,68737000,68737000,67626000
LOCAL,0200,Water Fund,99,Finance General,2005,Finance General,9645,REIMBURSEMENT - INDIRECT PENSION TO CORPORATE FUND,16938000,16938000,21728000
LOCAL,0200,Water Fund,99,Finance General,2005,Finance General,9765,TRANSFER FOR CONTRACTUAL SERVICES,625000,625000,625000
LOCAL,0200,Water Fund,99,Finance General,2005,Finance General,9773,TRANSFER FOR SERVICES - CPD,1470301,1470301,1470301
LOCAL,0200,Water Fund,99,Finance General,2005,Finance General,9774,TRANSFER FOR SERVICES - OEMC,325000,325000,325000
LOCAL,0200,Water Fund,99,Finance General,2005,Finance General,9980,MUNICIPAL FUND PENSION ALLOCATION,30353000,30353000,33014000
LOCAL,0200,Water Fund,99,Finance General,2005,Finance General,9981,LABORERS' FUND PENSION ALLOCATION,9722000,9722000,11363000
LOCAL,0300,Vehicle Tax Fund,99,Finance General,2005,Finance General,0029,HMO PREMIUMS,4063763,4063763,4295901
LOCAL,0300,Vehicle Tax Fund,99,Finance General,2005,Finance General,0042,FOR THE COSTS OF CLAIMS AND ADMINISTRATION FOR HOSPITALS AND MEDICAL CARE PROVIDED TO ELIGIBLE EMPLOYEES,10083848,10083848,9663750
LOCAL,0300,Vehicle Tax Fund,99,Finance General,2005,Finance General,0045,PREM TERM LIFE INSURANCE,105245,105245,102712
LOCAL,0300,Vehicle Tax Fund,99,Finance General,2005,Finance General,0049,WORKERS' COMPENSATION,12500000,12500000,12500000
LOCAL,0300,Vehicle Tax Fund,99,Finance General,2005,Finance General,0051,UNEMPLOYMENT INSURANCE CLAIM,291649,291649,291649
LOCAL,0300,Vehicle Tax Fund,99,Finance General,2005,Finance General,0052,MEDICAL CARE CLAIMS,310479,310479,221357
LOCAL,0300,Vehicle Tax Fund,99,Finance General,2005,Finance General,0056,DENTAL PLAN PREMIUMS,482021,482021,487225
LOCAL,0300,Vehicle Tax Fund,99,Finance General,2005,Finance General,0070,TUITION REIMBURSEMENT,20000,20000,20000
LOCAL,0300,Vehicle Tax Fund,99,Finance General,2005,Finance General,0128,INVESTIGATION COSTS - COMPTROLLER,113300,113300,113300
LOCAL,0300,Vehicle Tax Fund,99,Finance General,2005,Finance General,0138,IT MAINTENANCE,2308132,2308132,2540866
LOCAL,0300,Vehicle Tax Fund,99,Finance General,2005,Finance General,0139,IT DEVELOPMENT,13750,13750,157621
LOCAL,0300,Vehicle Tax Fund,99,Finance General,2005,Finance General,0140,PROFESSIONAL AND TECHNICAL SERVICES,5743613,5743613,5550896
LOCAL,0300,Vehicle Tax Fund,99,Finance General,2005,Finance General,0142,ACCOUNTING AND AUDITING,150000,150000,150000
LOCAL,0300,Vehicle Tax Fund,99,Finance General,2005,Finance General,0931,TORT/NON-TORT JUDGMENT,11800,11800,11800
LOCAL,0300,Vehicle Tax Fund,99,Finance General,2005,Finance General,0934,CLAIMS AGAINST THE CITY,375000,375000,375000
LOCAL,0300,Vehicle Tax Fund,99,Finance General,2005,Finance General,0989,REFUND - CANCELLED VOUCHER,765000,765000,765000
LOCAL,0300,Vehicle Tax Fund,99,Finance General,2005,Finance General,0991,MATCHING AND SUPPLEMENTAL GRANTS,1458000,1458000,1285000
LOCAL,0300,Vehicle Tax Fund,99,Finance General,2005,Finance General,9027,SOCIAL SECURITY TAX,22477,22477,22477
LOCAL,0300,Vehicle Tax Fund,99,Finance General,2005,Finance General,9076,CITY CNTB MEDICARE TAX,951419,951419,951419
LOCAL,0300,Vehicle Tax Fund,99,Finance General,2005,Finance General,9581,RESERVE FOR SNOW EVENTS,500000,500000,500000
LOCAL,0300,Vehicle Tax Fund,99,Finance General,2005,Finance General,9610,REIMBURSEMENT - PENSION PAYMENTS,29586000,29586000,24689000
LOCAL,0300,Vehicle Tax Fund,99,Finance General,2005,Finance General,9611,REIMBURSEMENT - INDIRECT COSTS TO CORPORATE FUND,16801000,16801000,13316000
LOCAL,0300,Vehicle Tax Fund,99,Finance General,2005,Finance General,9774,TRANSFER FOR SERVICES - OEMC,10000,10000,10000
LOCAL,0310,Motor Fuel Tax Fund,99,Finance General,2005,Finance General,0003,SCHEDULED WAGE ADJUSTMENTS,0,0,8632
LOCAL,0310,Motor Fuel Tax Fund,99,Finance General,2005,Finance General,9097,FOR CAPITAL CONSTRUCTION,0,0,20000000
LOCAL,0310,Motor Fuel Tax Fund,99,Finance General,2005,Finance General,9189,FOR ANNUAL PAYMENT TO CTA,3000000,3000000,3000000
LOCAL,0314,Sewer Fund,99,Finance General,2005,Finance General,0003,SCHEDULED WAGE ADJUSTMENTS,0,0,145085
LOCAL,0314,Sewer Fund,99,Finance General,2005,Finance General,0029,HMO PREMIUMS,2476858,2476858,2103085
LOCAL,0314,Sewer Fund,99,Finance General,2005,Finance General,0042,FOR THE COSTS OF CLAIMS AND ADMINISTRATION FOR HOSPITALS AND MEDICAL CARE PROVIDED TO ELIGIBLE EMPLOYEES,6146092,6146092,5091952
LOCAL,0314,Sewer Fund,99,Finance General,2005,Finance General,0045,PREM TERM LIFE INSURANCE,64147,64147,54120
LOCAL,0314,Sewer Fund,99,Finance General,2005,Finance General,0049,WORKERS' COMPENSATION,5900000,5900000,5900000
LOCAL,0314,Sewer Fund,99,Finance General,2005,Finance General,0051,UNEMPLOYMENT INSURANCE CLAIM,174278,174278,174278
LOCAL,0314,Sewer Fund,99,Finance General,2005,Finance General,0052,MEDICAL CARE CLAIMS,189236,189236,116636
LOCAL,0314,Sewer Fund,99,Finance General,2005,Finance General,0056,DENTAL PLAN PREMIUMS,293791,293791,256725
LOCAL,0314,Sewer Fund,99,Finance General,2005,Finance General,0070,TUITION REIMBURSEMENT,25000,25000,25000
LOCAL,0314,Sewer Fund,99,Finance General,2005,Finance General,0128,INVESTIGATION COSTS - COMPTROLLER,103000,103000,103000
LOCAL,0314,Sewer Fund,99,Finance General,2005,Finance General,0138,IT MAINTENANCE,1357879,1357879,1627308
LOCAL,0314,Sewer Fund,99,Finance General,2005,Finance General,0139,IT DEVELOPMENT,1192735,1192735,2941151
LOCAL,0314,Sewer Fund,99,Finance General,2005,Finance General,0140,PROFESSIONAL AND TECHNICAL SERVICES,316393,316393,1285989
LOCAL,0314,Sewer Fund,99,Finance General,2005,Finance General,0142,ACCOUNTING AND AUDITING,150000,150000,150000
LOCAL,0314,Sewer Fund,99,Finance General,2005,Finance General,0149,SOFTWARE MAINTENANCE AND LICENSING,0,0,33000
LOCAL,0314,Sewer Fund,99,Finance General,2005,Finance General,0902,INTEREST ON BONDS,89314407,89314407,87929531
LOCAL,0314,Sewer Fund,99,Finance General,2005,Finance General,0912,PAYMENT OF BONDS,47821631,47821631,45397538
LOCAL,0314,Sewer Fund,99,Finance General,2005,Finance General,0931,TORT/NON-TORT JUDGMENT,250000,250000,383133
LOCAL,0314,Sewer Fund,99,Finance General,2005,Finance General,0934,CLAIMS AGAINST THE CITY,25000,25000,25000
LOCAL,0314,Sewer Fund,99,Finance General,2005,Finance General,0943,INTEREST ON LOANS,4074908,4074908,6204573
LOCAL,0314,Sewer Fund,99,Finance General,2005,Finance General,0944,PAYMENT ON LOANS,11731577,11731577,17467696
LOCAL,0314,Sewer Fund,99,Finance General,2005,Finance General,0959,BOND FEES AND COSTS,39000,39000,44000
LOCAL,0314,Sewer Fund,99,Finance General,2005,Finance General,9027,SOCIAL SECURITY TAX,13087,13087,13087
LOCAL,0314,Sewer Fund,99,Finance General,2005,Finance General,9076,CITY CNTB MEDICARE TAX,553951,553951,553951
LOCAL,0314,Sewer Fund,99,Finance General,2005,Finance General,9097,FOR CAPITAL CONSTRUCTION,33593236,33593236,48945559
LOCAL,0314,Sewer Fund,99,Finance General,2005,Finance General,9148,SENIOR CITIZEN SEWER,350000,350000,350000
LOCAL,0314,Sewer Fund,99,Finance General,2005,Finance General,9611,REIMBURSEMENT - INDIRECT COSTS TO CORPORATE FUND,39795000,39795000,36727000
LOCAL,0314,Sewer Fund,99,Finance General,2005,Finance General,9645,REIMBURSEMENT - INDIRECT PENSION TO CORPORATE FUND,10837000,10837000,14024000
LOCAL,0314,Sewer Fund,99,Finance General,2005,Finance General,9710,TRANSFER - WATER FUND FROM SEWER FUND,10000000,10000000,10000000
LOCAL,0314,Sewer Fund,99,Finance General,2005,Finance General,9774,TRANSFER FOR SERVICES - OEMC,120000,120000,120000
LOCAL,0314,Sewer Fund,99,Finance General,2005,Finance General,9980,MUNICIPAL FUND PENSION ALLOCATION,8469000,8469000,8960000
LOCAL,0314,Sewer Fund,99,Finance General,2005,Finance General,9981,LABORERS' FUND PENSION ALLOCATION,7369000,7369000,8159000
LOCAL,0346,Library Fund,99,Finance General,2005,Finance General,0003,SCHEDULED WAGE ADJUSTMENTS,0,0,201596
LOCAL,0346,Library Fund,99,Finance General,2005,Finance General,0029,HMO PREMIUMS,3316774,3316774,2504067
LOCAL,0346,Library Fund,99,Finance General,2005,Finance General,0042,FOR THE COSTS OF CLAIMS AND ADMINISTRATION FOR HOSPITALS AND MEDICAL CARE PROVIDED TO ELIGIBLE EMPLOYEES,8662333,8662333,7242803
LOCAL,0346,Library Fund,99,Finance General,2005,Finance General,0045,PREM TERM LIFE INSURANCE,88832,88832,64439
LOCAL,0346,Library Fund,99,Finance General,2005,Finance General,0049,WORKERS' COMPENSATION,550000,550000,550000
LOCAL,0346,Library Fund,99,Finance General,2005,Finance General,0051,UNEMPLOYMENT INSURANCE CLAIM,248969,248969,248969
LOCAL,0346,Library Fund,99,Finance General,2005,Finance General,0052,MEDICAL CARE CLAIMS,253407,253407,138874
LOCAL,0346,Library Fund,99,Finance General,2005,Finance General,0056,DENTAL PLAN PREMIUMS,393417,393417,305673
LOCAL,0346,Library Fund,99,Finance General,2005,Finance General,0070,TUITION REIMBURSEMENT,85000,85000,85000
LOCAL,0346,Library Fund,99,Finance General,2005,Finance General,0139,IT DEVELOPMENT,0,0,20670
LOCAL,0346,Library Fund,99,Finance General,2005,Finance General,0140,PROFESSIONAL AND TECHNICAL SERVICES,1568355,1568355,259538
LOCAL,0346,Library Fund,99,Finance General,2005,Finance General,0142,ACCOUNTING AND AUDITING,110000,110000,110000
LOCAL,0346,Library Fund,99,Finance General,2005,Finance General,0190,TELEPHONE - CENTREX BILLINGS,144000,144000,26000
LOCAL,0346,Library Fund,99,Finance General,2005,Finance General,0420,FURNITURE AND FIXTURES,402500,402500,600625
LOCAL,0346,Library Fund,99,Finance General,2005,Finance General,0446,PURCHASE - DATA HARDWARE,878000,878000,367000
LOCAL,0346,Library Fund,99,Finance General,2005,Finance General,0450,VEHICLES,100000,100000,110000
LOCAL,0346,Library Fund,99,Finance General,2005,Finance General,0955,INTEREST ON LIBRARY FINANCING,1755000,1755000,2200000
LOCAL,0346,Library Fund,99,Finance General,2005,Finance General,9027,SOCIAL SECURITY TAX,19150,19150,19150
LOCAL,0346,Library Fund,99,Finance General,2005,Finance General,9076,CITY CNTB MEDICARE TAX,810584,810584,810584
LOCAL,0346,Library Fund,99,Finance General,2005,Finance General,9112,PROPERTY MAINTENANCE CONTRACT FOR THE HAROLD WASHINGTON LIBRARY,7835236,7835236,7835236
LOCAL,0346,Library Fund,99,Finance General,2005,Finance General,9199,CPL LIBRARY BOOKS AND MATERIALS,7985000,7985000,8000000
LOCAL,0346,Library Fund,99,Finance General,2005,Finance General,9980,MUNICIPAL FUND PENSION ALLOCATION,3141000,3141000,3141000
LOCAL,0353,Emergency Communication Fund,99,Finance General,2005,Finance General,0003,SCHEDULED WAGE ADJUSTMENTS,0,0,65363
LOCAL,0353,Emergency Communication Fund,99,Finance General,2005,Finance General,0029,HMO PREMIUMS,2648415,2648415,2281583
LOCAL,0353,Emergency Communication Fund,99,Finance General,2005,Finance General,0042,FOR THE COSTS OF CLAIMS AND ADMINISTRATION FOR HOSPITALS AND MEDICAL CARE PROVIDED TO ELIGIBLE EMPLOYEES,6571795,6571795,5524128
LOCAL,0353,Emergency Communication Fund,99,Finance General,2005,Finance General,0045,PREM TERM LIFE INSURANCE,68590,68590,58713
LOCAL,0353,Emergency Communication Fund,99,Finance General,2005,Finance General,0051,UNEMPLOYMENT INSURANCE CLAIM,15063,15063,15063
LOCAL,0353,Emergency Communication Fund,99,Finance General,2005,Finance General,0052,MEDICAL CARE CLAIMS,202344,202344,126535
LOCAL,0353,Emergency Communication Fund,99,Finance General,2005,Finance General,0056,DENTAL PLAN PREMIUMS,314140,314140,278514
LOCAL,0353,Emergency Communication Fund,99,Finance General,2005,Finance General,0138,IT MAINTENANCE,1378016,1378016,1523580
LOCAL,0353,Emergency Communication Fund,99,Finance General,2005,Finance General,0139,IT DEVELOPMENT,8824,8824,0
LOCAL,0353,Emergency Communication Fund,99,Finance General,2005,Finance General,0991,MATCHING AND SUPPLEMENTAL GRANTS,0,0,800000
LOCAL,0353,Emergency Communication Fund,99,Finance General,2005,Finance General,9611,REIMBURSEMENT - INDIRECT COSTS TO CORPORATE FUND,7930000,7930000,7157000
LOCAL,0353,Emergency Communication Fund,99,Finance General,2005,Finance General,9980,MUNICIPAL FUND PENSION ALLOCATION,12972000,12972000,14529000
LOCAL,0355,Special Events and Municipal Hotel Operators' Occupation Tax Fund,99,Finance General,2005,Finance General,0003,SCHEDULED WAGE ADJUSTMENTS,0,0,247186
LOCAL,0355,Special Events and Municipal Hotel Operators' Occupation Tax Fund,99,Finance General,2005,Finance General,0029,HMO PREMIUMS,296651,296651,258184
LOCAL,0355,Special Events and Municipal Hotel Operators' Occupation Tax Fund,99,Finance General,2005,Finance General,0042,FOR THE COSTS OF CLAIMS AND ADMINISTRATION FOR HOSPITALS AND MEDICAL CARE PROVIDED TO ELIGIBLE EMPLOYEES,736112,736112,625111
LOCAL,0355,Special Events and Municipal Hotel Operators' Occupation Tax Fund,99,Finance General,2005,Finance General,0045,PREM TERM LIFE INSURANCE,7683,7683,6644
LOCAL,0355,Special Events and Municipal Hotel Operators' Occupation Tax Fund,99,Finance General,2005,Finance General,0049,WORKERS' COMPENSATION,55000,55000,55000
LOCAL,0355,Special Events and Municipal Hotel Operators' Occupation Tax Fund,99,Finance General,2005,Finance General,0051,UNEMPLOYMENT INSURANCE CLAIM,28454,28454,28454
LOCAL,0355,Special Events and Municipal Hotel Operators' Occupation Tax Fund,99,Finance General,2005,Finance General,0052,MEDICAL CARE CLAIMS,22665,22665,14319
LOCAL,0355,Special Events and Municipal Hotel Operators' Occupation Tax Fund,99,Finance General,2005,Finance General,0056,DENTAL PLAN PREMIUMS,35187,35187,31517
LOCAL,0355,Special Events and Municipal Hotel Operators' Occupation Tax Fund,99,Finance General,2005,Finance General,0138,IT MAINTENANCE,202214,202214,0
LOCAL,0355,Special Events and Municipal Hotel Operators' Occupation Tax Fund,99,Finance General,2005,Finance General,0139,IT DEVELOPMENT,992,992,0
LOCAL,0355,Special Events and Municipal Hotel Operators' Occupation Tax Fund,99,Finance General,2005,Finance General,0140,PROFESSIONAL AND TECHNICAL SERVICES,5020476,5020476,820476
LOCAL,0355,Special Events and Municipal Hotel Operators' Occupation Tax Fund,99,Finance General,2005,Finance General,0160,REPAIR/MAINT PROPERTY,400000,400000,0
LOCAL,0355,Special Events and Municipal Hotel Operators' Occupation Tax Fund,99,Finance General,2005,Finance General,0161,MAINTENANCE OF FACILITIES,200000,200000,0
LOCAL,0355,Special Events and Municipal Hotel Operators' Occupation Tax Fund,99,Finance General,2005,Finance General,0991,MATCHING AND SUPPLEMENTAL GRANTS,248000,248000,882000
LOCAL,0355,Special Events and Municipal Hotel Operators' Occupation Tax Fund,99,Finance General,2005,Finance General,9027,SOCIAL SECURITY TAX,1922,1922,1922
LOCAL,0355,Special Events and Municipal Hotel Operators' Occupation Tax Fund,99,Finance General,2005,Finance General,9076,CITY CNTB MEDICARE TAX,81372,81372,81372
LOCAL,0355,Special Events and Municipal Hotel Operators' Occupation Tax Fund,99,Finance General,2005,Finance General,9124,SISTER CITIES PROGRAM,528643,528643,528643
LOCAL,0355,Special Events and Municipal Hotel Operators' Occupation Tax Fund,99,Finance General,2005,Finance General,9610,REIMBURSEMENT - PENSION PAYMENTS,1645000,1645000,613000
LOCAL,0355,Special Events and Municipal Hotel Operators' Occupation Tax Fund,99,Finance General,2005,Finance General,9611,REIMBURSEMENT - INDIRECT COSTS TO CORPORATE FUND,6669000,6669000,2825000
LOCAL,0355,Special Events and Municipal Hotel Operators' Occupation Tax Fund,99,Finance General,2005,Finance General,9770,TRANSFER FOR SERVICES - FINANCE,80000,80000,80000
LOCAL,0355,Special Events and Municipal Hotel Operators' Occupation Tax Fund,99,Finance General,2005,Finance General,9771,TRANSFER FOR SERVICES - AIM,372000,372000,372000
LOCAL,0355,Special Events and Municipal Hotel Operators' Occupation Tax Fund,99,Finance General,2005,Finance General,9772,TRANSFER FOR SERVICES - CDPH,22000,22000,22000
LOCAL,0355,Special Events and Municipal Hotel Operators' Occupation Tax Fund,99,Finance General,2005,Finance General,9773,TRANSFER FOR SERVICES - CPD,950000,950000,950000
LOCAL,0355,Special Events and Municipal Hotel Operators' Occupation Tax Fund,99,Finance General,2005,Finance General,9774,TRANSFER FOR SERVICES - OEMC,250000,250000,250000
LOCAL,0355,Special Events and Municipal Hotel Operators' Occupation Tax Fund,99,Finance General,2005,Finance General,9775,TRANSFER FOR SERVICES - CFD,165000,165000,165000
LOCAL,0355,Special Events and Municipal Hotel Operators' Occupation Tax Fund,99,Finance General,2005,Finance General,9776,TRANSFER FOR SERVICES - DSS,60500,60500,60500
LOCAL,0355,Special Events and Municipal Hotel Operators' Occupation Tax Fund,99,Finance General,2005,Finance General,9777,TRANSFER FOR SERVICES - CDOT,5000,5000,5000
LOCAL,0355,Special Events and Municipal Hotel Operators' Occupation Tax Fund,99,Finance General,2005,Finance General,9805,FOR FESTIVAL PRODUCTION,175000,175000,0
LOCAL,0355,Special Events and Municipal Hotel Operators' Occupation Tax Fund,99,Finance General,2005,Finance General,9813,LOCAL PROMOTION/MARKETG,25000,25000,0
LOCAL,0383,Motor Fuel Tax Debt Service Fund,99,Finance General,2005,Finance General,0902,INTEREST ON BONDS,7421000,7421000,4130000
LOCAL,0383,Motor Fuel Tax Debt Service Fund,99,Finance General,2005,Finance General,0912,PAYMENT OF BONDS,4740000,4740000,4660000
LOCAL,0383,Motor Fuel Tax Debt Service Fund,99,Finance General,2005,Finance General,0943,INTEREST ON LOANS,3222000,3222000,3219000
LOCAL,0383,Motor Fuel Tax Debt Service Fund,99,Finance General,2005,Finance General,0944,PAYMENT ON LOANS,3035000,3035000,378000
LOCAL,0383,Motor Fuel Tax Debt Service Fund,99,Finance General,2005,Finance General,0959,BOND FEES AND COSTS,18000,18000,18000
LOCAL,0510,Bond Redemption and Interest Series Fund,99,Finance General,2005,Finance General,0902,INTEREST ON BONDS,464929122,464929122,425321895
LOCAL,0510,Bond Redemption and Interest Series Fund,99,Finance General,2005,Finance General,0912,PAYMENT OF BONDS,155144900,155144900,171384600
LOCAL,0510,Bond Redemption and Interest Series Fund,99,Finance General,2005,Finance General,0960,LOSS IN COLLECTION OF TAXES,17078978,17078978,16606505
LOCAL,0516,Library Bond Redemption Fund,99,Finance General,2005,Finance General,0902,INTEREST ON BONDS,2488000,2488000,2405000
LOCAL,0516,Library Bond Redemption Fund,99,Finance General,2005,Finance General,0912,PAYMENT OF BONDS,1680000,1680000,1765000
LOCAL,0516,Library Bond Redemption Fund,99,Finance General,2005,Finance General,0960,LOSS IN COLLECTION OF TAXES,170000,170000,0
LOCAL,0521,"Library Note Redemption and Interest Tender Notes Series ""B"" Fund",99,Finance General,2005,Finance General,0960,LOSS IN COLLECTION OF TAXES,4037000,4037000,4774000
LOCAL,0521,"Library Note Redemption and Interest Tender Notes Series ""B"" Fund",99,Finance General,2005,Finance General,0961,PAYMENT OF TERM NOTES,98087000,98087000,115001000
LOCAL,0525,Emergency Communication Bond Redemption and Interest Fund,99,Finance General,2005,Finance General,0902,INTEREST ON BONDS,4378000,4378000,2438000
LOCAL,0525,Emergency Communication Bond Redemption and Interest Fund,99,Finance General,2005,Finance General,0912,PAYMENT OF BONDS,17945000,17945000,13990000
LOCAL,0549,City Colleges Bond Redemption and Interest Fund,99,Finance General,2005,Finance General,0902,INTEREST ON BONDS,25052000,25052000,25575111
LOCAL,0549,City Colleges Bond Redemption and Interest Fund,99,Finance General,2005,Finance General,0912,PAYMENT OF BONDS,10117000,10117000,9594640
LOCAL,0549,City Colleges Bond Redemption and Interest Fund,99,Finance General,2005,Finance General,0960,LOSS IN COLLECTION OF TAXES,1461000,1461000,1161249
LOCAL,0610,Chicago Midway Airport Fund,99,Finance General,2005,Finance General,0003,SCHEDULED WAGE ADJUSTMENTS,0,0,2968001
LOCAL,0610,Chicago Midway Airport Fund,99,Finance General,2005,Finance General,0029,HMO PREMIUMS,2173059,2173059,1654291
LOCAL,0610,Chicago Midway Airport Fund,99,Finance General,2005,Finance General,0042,FOR THE COSTS OF CLAIMS AND ADMINISTRATION FOR HOSPITALS AND MEDICAL CARE PROVIDED TO ELIGIBLE EMPLOYEES,5392242,5392242,4005340
LOCAL,0610,Chicago Midway Airport Fund,99,Finance General,2005,Finance General,0043,FOR HEALTH MAINTENANCE ORGANIZATION PREMIUMS FOR CARE PROVIDED TO POLICE AND FIRE DEPARTMENTS' SWORN PERONNEL,47917,47917,47917
LOCAL,0610,Chicago Midway Airport Fund,99,Finance General,2005,Finance General,0045,PREM TERM LIFE INSURANCE,56279,56279,42571
LOCAL,0610,Chicago Midway Airport Fund,99,Finance General,2005,Finance General,0049,WORKERS' COMPENSATION,175000,175000,175000
LOCAL,0610,Chicago Midway Airport Fund,99,Finance General,2005,Finance General,0051,UNEMPLOYMENT INSURANCE CLAIM,93185,93185,93185
LOCAL,0610,Chicago Midway Airport Fund,99,Finance General,2005,Finance General,0052,MEDICAL CARE CLAIMS,166026,166026,91746
LOCAL,0610,Chicago Midway Airport Fund,99,Finance General,2005,Finance General,0056,DENTAL PLAN PREMIUMS,257756,257756,201940
LOCAL,0610,Chicago Midway Airport Fund,99,Finance General,2005,Finance General,0138,IT MAINTENANCE,1002838,1002838,1168820
LOCAL,0610,Chicago Midway Airport Fund,99,Finance General,2005,Finance General,0139,IT DEVELOPMENT,7054,7054,0
LOCAL,0610,Chicago Midway Airport Fund,99,Finance General,2005,Finance General,0140,PROFESSIONAL AND TECHNICAL SERVICES,1341783,1341783,1303173
LOCAL,0610,Chicago Midway Airport Fund,99,Finance General,2005,Finance General,0142,ACCOUNTING AND AUDITING,470500,470500,470500
LOCAL,0610,Chicago Midway Airport Fund,99,Finance General,2005,Finance General,0145,LEGAL EXPENSES,847000,847000,847000
LOCAL,0610,Chicago Midway Airport Fund,99,Finance General,2005,Finance General,0161,MAINTENANCE OF FACILITIES,20000,20000,20000
LOCAL,0610,Chicago Midway Airport Fund,99,Finance General,2005,Finance General,0172,INSURANCE PREMIUMS,3224000,3224000,3224000
LOCAL,0610,Chicago Midway Airport Fund,99,Finance General,2005,Finance General,0902,INTEREST ON BONDS,75791162,75791162,77771560
LOCAL,0610,Chicago Midway Airport Fund,99,Finance General,2005,Finance General,0912,PAYMENT OF BONDS,48185000,48185000,53895000
LOCAL,0610,Chicago Midway Airport Fund,99,Finance General,2005,Finance General,0931,TORT/NON-TORT JUDGMENT,4500,4500,4500
LOCAL,0610,Chicago Midway Airport Fund,99,Finance General,2005,Finance General,0959,BOND FEES AND COSTS,2769400,2769400,2677500
LOCAL,0610,Chicago Midway Airport Fund,99,Finance General,2005,Finance General,9027,SOCIAL SECURITY TAX,7025,7025,7025
LOCAL,0610,Chicago Midway Airport Fund,99,Finance General,2005,Finance General,9046,OPERATIONS AND MAINTENANCE RESERVE,1200000,1200000,1200000
LOCAL,0610,Chicago Midway Airport Fund,99,Finance General,2005,Finance General,9076,CITY CNTB MEDICARE TAX,278870,278870,278870
LOCAL,0610,Chicago Midway Airport Fund,99,Finance General,2005,Finance General,9611,REIMBURSEMENT - INDIRECT COSTS TO CORPORATE FUND,7612000,7612000,7316000
LOCAL,0610,Chicago Midway Airport Fund,99,Finance General,2005,Finance General,9711,TRANSFER-O'HARE FUND FOR ADMIN SALARIES,3000000,3000000,3000000
LOCAL,0610,Chicago Midway Airport Fund,99,Finance General,2005,Finance General,9980,MUNICIPAL FUND PENSION ALLOCATION,6283000,6283000,7215000
LOCAL,0610,Chicago Midway Airport Fund,99,Finance General,2005,Finance General,9981,LABORERS' FUND PENSION ALLOCATION,884000,884000,1169000
LOCAL,0610,Chicago Midway Airport Fund,99,Finance General,2005,Finance General,9982,POLICEMEN'S FUND PENSION ALLOCATION,3386000,3386000,4129000
LOCAL,0610,Chicago Midway Airport Fund,99,Finance General,2005,Finance General,9983,FIREMEN'S FUND PENSION ALLOCATION,3351000,3351000,5019000
LOCAL,0681,Municipal Employees' Annuity and Benefit Fund,99,Finance General,2005,Finance General,0976,EMPLOYEE ANNUITY AND BENEFIT,421000000,421000000,499000000
LOCAL,0681,Municipal Employees' Annuity and Benefit Fund,99,Finance General,2005,Finance General,0980,MEABF OBLIGATION FUND,50002000,50002000,25534000
LOCAL,0682,Laborers' and Retirement Board Annuity and Benefit Fund,99,Finance General,2005,Finance General,0976,EMPLOYEE ANNUITY AND BENEFIT,60000000,60000000,72000000
LOCAL,0683,Policemen's Annuity and Benefit Fund,99,Finance General,2005,Finance General,0976,EMPLOYEE ANNUITY AND BENEFIT,579000000,579000000,737527000
LOCAL,0684,Firemen's Annuity and Benefit Fund,99,Finance General,2005,Finance General,0976,EMPLOYEE ANNUITY AND BENEFIT,248544000,248544000,371258000
LOCAL,0740,Chicago O'Hare Airport Fund,99,Finance General,2005,Finance General,0003,SCHEDULED WAGE ADJUSTMENTS,0,0,11903146
LOCAL,0740,Chicago O'Hare Airport Fund,99,Finance General,2005,Finance General,0029,HMO PREMIUMS,8324102,8324102,7511564
LOCAL,0740,Chicago O'Hare Airport Fund,99,Finance General,2005,Finance General,0042,FOR THE COSTS OF CLAIMS AND ADMINISTRATION FOR HOSPITALS AND MEDICAL CARE PROVIDED TO ELIGIBLE EMPLOYEES,20655481,20655481,19456867
LOCAL,0740,Chicago O'Hare Airport Fund,99,Finance General,2005,Finance General,0043,FOR HEALTH MAINTENANCE ORGANIZATION PREMIUMS FOR CARE PROVIDED TO POLICE AND FIRE DEPARTMENTS' SWORN PERONNEL,95833,95833,95833
LOCAL,0740,Chicago O'Hare Airport Fund,99,Finance General,2005,Finance General,0045,PREM TERM LIFE INSURANCE,215582,215582,193300
LOCAL,0740,Chicago O'Hare Airport Fund,99,Finance General,2005,Finance General,0049,WORKERS' COMPENSATION,330000,330000,330000
LOCAL,0740,Chicago O'Hare Airport Fund,99,Finance General,2005,Finance General,0051,UNEMPLOYMENT INSURANCE CLAIM,478731,478731,478731
